,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
1015983,197512-139-1610,NEFSC_NEUSFall,1975,1975,11,1610,35.516667,-75.133333,31,18.6,18.9,20.87970244,18.9,centropristis striata_Atl,5405,0
1016115,197512-144-3440,NEFSC_NEUSFall,1975,1975,11,3440,35.35,-75.35,22,25.5,19,20.87970244,19,centropristis striata_Atl,5405,7.3
1016125,197512-145-3440,NEFSC_NEUSFall,1975,1975,11,3440,35.483333,-75.316667,22,24.5,19.2,20.87970244,19.2,centropristis striata_Atl,5405,0
1016183,197512-147-3430,NEFSC_NEUSFall,1975,1975,11,3430,35.75,-75.483333,21,18.6,17.7,20.87970244,17.7,centropristis striata_Atl,5405,0
1016191,197512-148-1610,NEFSC_NEUSFall,1975,1975,11,1610,35.85,-75.233333,31,17.7,18.3,20.87970244,18.3,centropristis striata_Atl,5405,0.5
1016247,197512-151-3400,NEFSC_NEUSFall,1975,1975,11,3400,36.183333,-75.7,18,18.4,18.4,18.18597487,18.4,centropristis striata_Atl,5405,0
1016278,197512-154-3400,NEFSC_NEUSFall,1975,1975,11,3400,36.45,-75.733333,19,18.2,18,18.18597487,18,centropristis striata_Atl,5405,0
1016317,197512-157-3370,NEFSC_NEUSFall,1975,1975,11,3370,36.9,-75.816667,14,17.9,17.4,18.18597487,17.4,centropristis striata_Atl,5405,0
1016337,197512-158-3370,NEFSC_NEUSFall,1975,1975,11,3370,36.95,-75.75,14,17.8,17.3,18.18597487,17.3,centropristis striata_Atl,5405,0.5
1016428,197512-164-3280,NEFSC_NEUSFall,1975,1975,11,3280,38.083333,-75,18,16.8,17.6,14.97689627,17.6,centropristis striata_Atl,5405,0.5
1016487,197512-166-3290,NEFSC_NEUSFall,1975,1975,11,3290,38.316667,-74.91667,19,16.4,16.8,13.51443811,16.8,centropristis striata_Atl,5405,0
1016565,197512-172-3250,NEFSC_NEUSFall,1975,1975,11,3250,38.733333,-74.966667,21,15.9,16.1,14.97689627,16.1,centropristis striata_Atl,5405,0.9
1016609,197512-176-3220,NEFSC_NEUSFall,1975,1975,11,3220,38.9,-74.716667,14,16,16.4,14.97689627,16.4,centropristis striata_Atl,5405,10
1016623,197512-177-3230,NEFSC_NEUSFall,1975,1975,11,3230,38.916667,-74.583333,15,16,16,14.97689627,16,centropristis striata_Atl,5405,6.8
1016646,197512-178-3220,NEFSC_NEUSFall,1975,1975,11,3220,39.016667,-74.616667,16,15.7,16,13.55393938,16,centropristis striata_Atl,5405,1.4
1016660,197512-179-3210,NEFSC_NEUSFall,1975,1975,11,3210,39.083333,-74.683333,13,15.5,15.6,13.55393938,15.6,centropristis striata_Atl,5405,0
1016697,197512-181-3230,NEFSC_NEUSFall,1975,1975,11,3230,39.1,-74.583333,17,15.5,15.7,13.55393938,15.7,centropristis striata_Atl,5405,6.4
1016701,197512-182-3190,NEFSC_NEUSFall,1975,1975,11,3190,39.233333,-74.416667,17,15.4,15.5,13.55393938,15.5,centropristis striata_Atl,5405,0.5
1016721,197512-183-1730,NEFSC_NEUSFall,1975,1975,11,1730,39.2,-74.133333,22,15.5,16,13.55393938,16,centropristis striata_Atl,5405,0
1016760,197512-186-3180,NEFSC_NEUSFall,1975,1975,11,3180,39.5,-74.25,9,15.3,15.2,13.55393938,15.2,centropristis striata_Atl,5405,0
1016788,197512-189-3160,NEFSC_NEUSFall,1975,1975,11,3160,39.8,-74.033333,16,15.1,16,13.55393938,16,centropristis striata_Atl,5405,2.3
1019277,197602-017-3060,NEFSC_NEUSSpring,1976,1976,3,3060,40.716667,-72.85,13,5,5.2,5.313358898,5.2,centropristis striata_Atl,5405,0
1019353,197602-022-3040,NEFSC_NEUSSpring,1976,1976,3,3040,40.933333,-72.116667,18,5.3,5,5.313358898,5,centropristis striata_Atl,5405,0
1019581,197602-039-1060,NEFSC_NEUSSpring,1976,1976,3,1060,40.05,-71.466667,91,11.9,6,5.675549442,6,centropristis striata_Atl,5405,0.7
1019893,197602-062-1020,NEFSC_NEUSSpring,1976,1976,3,1020,39.4,-72.816667,69,9.3,8.3,6.798147915,8.3,centropristis striata_Atl,5405,0.5
1020209,197602-088-1740,NEFSC_NEUSSpring,1976,1976,3,1740,38.683333,-73.533333,66,8.6,7.8,7.782431893,7.8,centropristis striata_Atl,5405,4.4
1020231,197602-089-1740,NEFSC_NEUSSpring,1976,1976,3,1740,38.883333,-73.366667,62,8.8,7.6,7.782431893,7.6,centropristis striata_Atl,5405,2
1020239,197602-090-1740,NEFSC_NEUSSpring,1976,1976,3,1740,39.05,-72.95,84,11.5,9.4,6.798147915,9.4,centropristis striata_Atl,5405,0.2
1020253,197602-091-1750,NEFSC_NEUSSpring,1976,1976,3,1750,39.05,-72.85,106,10.3,8.3,6.798147915,8.3,centropristis striata_Atl,5405,0.2
1020307,197602-095-1740,NEFSC_NEUSSpring,1976,1976,3,1740,38.55,-73.4,90,10,9.8,7.782431893,9.8,centropristis striata_Atl,5405,41
1020348,197602-097-1700,NEFSC_NEUSSpring,1976,1976,3,1700,38.433333,-73.816667,65,8.8,7.8,7.782431893,7.8,centropristis striata_Atl,5405,4.3
1020358,197602-098-1650,NEFSC_NEUSSpring,1976,1976,3,1650,36.9,-75.616667,21,8.3,8.2,9.818548446,8.2,centropristis striata_Atl,5405,0
1020367,197602-099-1650,NEFSC_NEUSSpring,1976,1976,3,1650,36.8,-75.2,24,8.3,8.2,9.818548446,8.2,centropristis striata_Atl,5405,0
1020387,197602-100-1650,NEFSC_NEUSSpring,1976,1976,3,1650,37.016667,-75.083333,39,7.6,7.5,6.840392169,7.5,centropristis striata_Atl,5405,0
1020401,197602-101-1650,NEFSC_NEUSSpring,1976,1976,3,1650,37.133333,-75.116667,31,7.9,7.7,6.840392169,7.7,centropristis striata_Atl,5405,0
1020461,197602-107-1700,NEFSC_NEUSSpring,1976,1976,3,1700,38.15,-74.183333,61,9,7.4,6.073122936,7.4,centropristis striata_Atl,5405,0.2
1020476,197602-108-1710,NEFSC_NEUSSpring,1976,1976,3,1710,38.233333,-73.783333,115,11.9,9.9,7.782431893,9.9,centropristis striata_Atl,5405,0.2
1020486,197602-109-1710,NEFSC_NEUSSpring,1976,1976,3,1710,38.133333,-73.883333,117,12.3,10.8,7.782431893,10.8,centropristis striata_Atl,5405,0.7
1020514,197602-111-1710,NEFSC_NEUSSpring,1976,1976,3,1710,37.666667,-74.25,120,11.4,9.5,8.516462432,9.5,centropristis striata_Atl,5405,0.7
1020533,197602-113-1660,NEFSC_NEUSSpring,1976,1976,3,1660,37.616667,-74.616667,54,9.3,7.2,8.516462432,7.2,centropristis striata_Atl,5405,0.6
1020537,197602-114-1650,NEFSC_NEUSSpring,1976,1976,3,1650,37.433333,-74.783333,50,8.6,7.4,8.516462432,7.4,centropristis striata_Atl,5405,1.3
1020554,197602-115-1660,NEFSC_NEUSSpring,1976,1976,3,1660,37.35,-74.55,96,11.7,8.1,8.516462432,8.1,centropristis striata_Atl,5405,7.4
1020593,197602-118-1670,NEFSC_NEUSSpring,1976,1976,3,1670,36.866667,-74.65,136,11.9,8.8,11.0820336,8.8,centropristis striata_Atl,5405,42
1020610,197602-119-1660,NEFSC_NEUSSpring,1976,1976,3,1660,36.85,-74.75,71,11.9,8.7,11.0820336,8.7,centropristis striata_Atl,5405,28
1020618,197602-120-1650,NEFSC_NEUSSpring,1976,1976,3,1650,36.633333,-74.866667,41,9.4,9.1,11.0820336,9.1,centropristis striata_Atl,5405,6.9
1020697,197602-124-1620,NEFSC_NEUSSpring,1976,1976,3,1620,36.066667,-74.866667,88,12.5,10.5,11.0820336,10.5,centropristis striata_Atl,5405,0
1020741,197602-127-1630,NEFSC_NEUSSpring,1976,1976,3,1630,35.55,-74.816667,137,11.8,17.4,13.28562895,17.4,centropristis striata_Atl,5405,0
1020750,197602-128-1610,NEFSC_NEUSSpring,1976,1976,3,1610,35.566667,-74.95,44,13,14.1,13.28562895,14.1,centropristis striata_Atl,5405,0.4
1020846,197602-134-1610,NEFSC_NEUSSpring,1976,1976,3,1610,35.85,-75.15,32,13.7,11.4,12.5142841,11.4,centropristis striata_Atl,5405,1.3
1020892,197602-139-1610,NEFSC_NEUSSpring,1976,1976,3,1610,36.116667,-75.183333,27,12.6,11.8,9.818548446,11.8,centropristis striata_Atl,5405,18.4
1020900,197602-140-1610,NEFSC_NEUSSpring,1976,1976,3,1610,36.316667,-75.166667,31,11.2,11.1,9.818548446,11.1,centropristis striata_Atl,5405,1.5
1020913,197602-141-1610,NEFSC_NEUSSpring,1976,1976,3,1610,36.433333,-75.333333,27,10,10.2,9.818548446,10.2,centropristis striata_Atl,5405,0
1020927,197602-142-3410,NEFSC_NEUSSpring,1976,1976,3,3410,36.35,-75.666667,18,9.8,10.2,9.818548446,10.2,centropristis striata_Atl,5405,1.3
1020944,197602-143-3400,NEFSC_NEUSSpring,1976,1976,3,3400,36.416667,-75.716667,17,9.5,10,9.818548446,10,centropristis striata_Atl,5405,0
1020945,197602-144-3380,NEFSC_NEUSSpring,1976,1976,3,3380,36.6,-75.633333,17,9.3,9.7,9.818548446,9.7,centropristis striata_Atl,5405,0
1020968,197602-145-1650,NEFSC_NEUSSpring,1976,1976,3,1650,36.633333,-75.55,18,9.4,9.9,9.818548446,9.9,centropristis striata_Atl,5405,0
1020976,197602-146-3370,NEFSC_NEUSSpring,1976,1976,3,3370,36.833333,-75.8,15,9.5,9.3,9.818548446,9.3,centropristis striata_Atl,5405,0
1021060,197602-151-3330,NEFSC_NEUSSpring,1976,1976,3,3330,37.3,-75.683333,11,9.5,9.3,6.840392169,9.3,centropristis striata_Atl,5405,0
1021097,197602-155-3300,NEFSC_NEUSSpring,1976,1976,3,3300,37.533333,-75.583333,10,9.5,9.5,6.840392169,9.5,centropristis striata_Atl,5405,0
1021123,197602-156-3310,NEFSC_NEUSSpring,1976,1976,3,3310,37.6,-75.516667,13,8.8,8.8,6.840392169,8.8,centropristis striata_Atl,5405,0
1021184,197602-159-3320,NEFSC_NEUSSpring,1976,1976,3,3320,37.933333,-75.05,20,8.1,8,6.840392169,8,centropristis striata_Atl,5405,0
1021197,197602-160-3270,NEFSC_NEUSSpring,1976,1976,3,3270,38,-75.233333,13,8.1,8.1,4.229359908,8.1,centropristis striata_Atl,5405,0
1024026,197609-003-1050,NEFSC_NEUSFall,1976,1976,9,1050,40.983333,-71.333333,45,14,17.6,18.8859715,17.6,centropristis striata_Atl,5405,0.8
1024054,197609-004-3020,NEFSC_NEUSFall,1976,1976,9,3020,41.083333,-71.65,35,14.6,16.7,17.80719404,16.7,centropristis striata_Atl,5405,0
1024058,197609-005-1050,NEFSC_NEUSFall,1976,1976,9,1050,40.916667,-71.566667,53,13,17.5,18.8859715,17.5,centropristis striata_Atl,5405,0
1024274,197609-023-3010,NEFSC_NEUSFall,1976,1976,10,3010,41.033333,-71.866667,20,16.4,17.1,14.92330949,17.1,centropristis striata_Atl,5405,0.3
1024288,197609-024-3020,NEFSC_NEUSFall,1976,1976,10,3020,40.966667,-71.95,24,15.5,16.6,16.20908556,16.6,centropristis striata_Atl,5405,1.1
1024356,197609-032-3070,NEFSC_NEUSFall,1976,1976,10,3070,40.75,-72.633333,18,16.6,16.6,15.76875532,16.6,centropristis striata_Atl,5405,0.2
1024383,197609-034-3070,NEFSC_NEUSFall,1976,1976,10,3070,40.65,-73,17,17.2,17.3,15.76875532,17.3,centropristis striata_Atl,5405,2
1024409,197609-035-3080,NEFSC_NEUSFall,1976,1976,10,3080,40.616667,-72.983333,24,15,17.8,15.76875532,17.8,centropristis striata_Atl,5405,0.3
1024484,197609-040-3110,NEFSC_NEUSFall,1976,1976,10,3110,40.416667,-73.533333,22,15.8,18.1,15.51980681,18.1,centropristis striata_Atl,5405,0.2
1024493,197609-041-3110,NEFSC_NEUSFall,1976,1976,10,3110,40.466667,-73.616667,20,15.2,18.3,15.51980681,18.3,centropristis striata_Atl,5405,0.5
1024543,197609-046-3120,NEFSC_NEUSFall,1976,1976,10,3120,40.266667,-73.966667,15,17.9,16.8,15.51980681,16.8,centropristis striata_Atl,5405,10
1024560,197609-047-3130,NEFSC_NEUSFall,1976,1976,10,3130,40.2,-73.916667,18,17.9,17.9,15.51980681,17.9,centropristis striata_Atl,5405,1.7
1024579,197609-048-3160,NEFSC_NEUSFall,1976,1976,10,3160,40.15,-73.983333,15,17.3,16.8,15.51980681,16.8,centropristis striata_Atl,5405,1.5
1024594,197609-049-3160,NEFSC_NEUSFall,1976,1976,10,3160,40.1,-73.983333,19,17.6,17.6,15.51980681,17.6,centropristis striata_Atl,5405,2.4
1024614,197609-050-3170,NEFSC_NEUSFall,1976,1976,10,3170,40.016667,-73.85,22,17.7,18.1,15.51980681,18.1,centropristis striata_Atl,5405,1.2
1024632,197609-051-3170,NEFSC_NEUSFall,1976,1976,10,3170,39.95,-73.883333,21,17,17.5,16.55020399,17.5,centropristis striata_Atl,5405,0
1024919,197609-082-3190,NEFSC_NEUSFall,1976,1976,10,3190,39.216667,-74.416667,15,17.3,17.8,16.16989004,17.8,centropristis striata_Atl,5405,0.3
1024937,197609-083-1730,NEFSC_NEUSFall,1976,1976,10,1730,39.05,-74.183333,29,17,18.2,16.16989004,18.2,centropristis striata_Atl,5405,0
1025135,197609-108-1690,NEFSC_NEUSFall,1976,1976,10,1690,38.433333,-74.7,33,19.5,19.5,17.42198108,19.5,centropristis striata_Atl,5405,0.2
1025148,197609-111-1700,NEFSC_NEUSFall,1976,1976,10,1700,37.75,-74.566667,57,11,18.3,19.23382518,18.3,centropristis striata_Atl,5405,0.1
1025162,197609-112-1650,NEFSC_NEUSFall,1976,1976,10,1650,37.733333,-74.916667,31,18,19.7,19.23382518,19.7,centropristis striata_Atl,5405,0
1025169,197609-113-1650,NEFSC_NEUSFall,1976,1976,10,1650,37.5,-75.033333,27,19.2,19.7,18.21353263,19.7,centropristis striata_Atl,5405,0.3
1025183,197609-114-1660,NEFSC_NEUSFall,1976,1976,10,1660,37.366667,-74.7,60,12.4,18.7,19.23382518,18.7,centropristis striata_Atl,5405,1.2
1025203,197609-116-1670,NEFSC_NEUSFall,1976,1976,10,1670,37.1,-74.583333,108,12.2,18.8,19.23382518,18.8,centropristis striata_Atl,5405,0.8
1025219,197609-118-1650,NEFSC_NEUSFall,1976,1976,10,1650,37.166667,-74.85,52,13,17.2,19.23382518,17.2,centropristis striata_Atl,5405,0.5
1025223,197609-119-1650,NEFSC_NEUSFall,1976,1976,10,1650,36.95,-74.85,55,12.6,19.2,21.14090021,19.2,centropristis striata_Atl,5405,0.1
1025240,197609-121-1670,NEFSC_NEUSFall,1976,1976,10,1670,36.733333,-74.683333,104,13.2,18.3,21.14090021,18.3,centropristis striata_Atl,5405,15
1025252,197609-122-1660,NEFSC_NEUSFall,1976,1976,10,1660,36.65,-74.783333,68,14.4,19.4,21.14090021,19.4,centropristis striata_Atl,5405,2.5
1025264,197609-123-1650,NEFSC_NEUSFall,1976,1976,10,1650,36.6,-74.95,31,16.4,19.9,21.14090021,19.9,centropristis striata_Atl,5405,0.8
1025274,197609-124-1650,NEFSC_NEUSFall,1976,1976,10,1650,36.8,-75.1,27,20.4,20.4,20.13285691,20.4,centropristis striata_Atl,5405,1.7
1025296,197609-125-1650,NEFSC_NEUSFall,1976,1976,10,1650,36.916667,-75.366667,26,20.3,20.3,20.13285691,20.3,centropristis striata_Atl,5405,0.3
1025316,197609-127-1650,NEFSC_NEUSFall,1976,1976,10,1650,36.566667,-75.416667,30,20.6,20.6,20.13285691,20.6,centropristis striata_Atl,5405,1.5
1025374,197609-134-1610,NEFSC_NEUSFall,1976,1976,10,1610,35.65,-75.1,37,22.8,21,22.27234544,21,centropristis striata_Atl,5405,0.2
1025434,197609-139-3440,NEFSC_NEUSFall,1976,1976,10,3440,35.583333,-75.233333,31,21.5,21.3,22.27234544,21.3,centropristis striata_Atl,5405,0.2
1025459,197609-140-3430,NEFSC_NEUSFall,1976,1976,10,3430,35.616667,-75.366667,17,20.8,21.1,22.27234544,21.1,centropristis striata_Atl,5405,0.6
1025479,197609-141-3420,NEFSC_NEUSFall,1976,1976,10,3420,35.683333,-75.45,15,NA,NA,22.27234544,22.27234544,centropristis striata_Atl,5405,0.1
1025537,197609-143-3390,NEFSC_NEUSFall,1976,1976,10,3390,36.133333,-75.7,12,20.5,19.6,20.13285691,19.6,centropristis striata_Atl,5405,0
1025570,197609-144-1610,NEFSC_NEUSFall,1976,1976,10,1610,36.2,-75.35,29,20.7,20.9,20.13285691,20.9,centropristis striata_Atl,5405,0.1
1025578,197609-145-3410,NEFSC_NEUSFall,1976,1976,10,3410,36.283333,-75.55,20,20.8,20.8,20.13285691,20.8,centropristis striata_Atl,5405,0.2
1025608,197609-146-3400,NEFSC_NEUSFall,1976,1976,10,3400,36.3,-75.75,15,20.9,20.2,20.13285691,20.2,centropristis striata_Atl,5405,0.6
1025624,197609-147-3410,NEFSC_NEUSFall,1976,1976,10,3410,36.4,-75.683333,17,20.9,19.9,20.13285691,19.9,centropristis striata_Atl,5405,0.5
1025637,197609-148-1610,NEFSC_NEUSFall,1976,1976,10,1610,36.483333,-75.483333,26,20.4,20.5,20.13285691,20.5,centropristis striata_Atl,5405,0.1
1025659,197609-149-3380,NEFSC_NEUSFall,1976,1976,10,3380,36.516667,-75.6,22,20.5,20.3,20.13285691,20.3,centropristis striata_Atl,5405,0.5
1025695,197609-151-3370,NEFSC_NEUSFall,1976,1976,10,3370,36.8,-75.816667,15,20.2,19.3,20.13285691,19.3,centropristis striata_Atl,5405,4
1025754,197609-153-3380,NEFSC_NEUSFall,1976,1976,10,3380,37.083333,-75.633333,18,20.1,20.1,18.21353263,20.1,centropristis striata_Atl,5405,0.2
1025779,197609-154-3340,NEFSC_NEUSFall,1976,1976,10,3340,37.183333,-75.616667,15,19.7,19.7,18.21353263,19.7,centropristis striata_Atl,5405,2.5
1025823,197609-157-1650,NEFSC_NEUSFall,1976,1976,10,1650,37.25,-75.233333,24,18.9,19,18.21353263,19,centropristis striata_Atl,5405,0
1025914,197609-163-3320,NEFSC_NEUSFall,1976,1976,10,3320,37.783333,-75.133333,19,18.8,18.8,18.21353263,18.8,centropristis striata_Atl,5405,0.3
1025945,197609-165-1690,NEFSC_NEUSFall,1976,1976,10,1690,37.883333,-74.85,29,18.5,18.6,19.23382518,18.6,centropristis striata_Atl,5405,0
1026018,197609-169-3280,NEFSC_NEUSFall,1976,1976,10,3280,38.35,-75,12,17.6,17.6,17.42198108,17.6,centropristis striata_Atl,5405,1.4
1026109,197609-177-3230,NEFSC_NEUSFall,1976,1976,10,3230,39.066667,-74.583333,15,16.5,16.4,16.16989004,16.4,centropristis striata_Atl,5405,0.5
1026135,197609-178-3220,NEFSC_NEUSFall,1976,1976,10,3220,39.083333,-74.666667,15,16.1,16.2,16.16989004,16.2,centropristis striata_Atl,5405,1
1026148,197609-201-1090,NEFSC_NEUSFall,1976,1976,10,1090,41.133333,-70.8,31,14.4,14.2,14.29802878,14.2,centropristis striata_Atl,5405,0.6
1026167,197609-204-1090,NEFSC_NEUSFall,1976,1976,10,1090,41.083333,-70.25,32,14.5,14.2,14.29802878,14.2,centropristis striata_Atl,5405,0.1
1026432,197609-233-1190,NEFSC_NEUSFall,1976,1976,10,1190,40.833333,-68.333333,48,17,14.3,17.83199743,14.3,centropristis striata_Atl,5405,1
1027959,197609-400-1260,NEFSC_NEUSFall,1976,1976,11,1260,42.183333,-70.4,60,8.4,8.4,9.216170805,8.4,centropristis striata_Atl,5405,1.3
1028039,197702-007-1750,NEFSC_NEUSSpring,1977,1977,3,1750,39.016667,-72.85,116,10.4,11.1,5.794564425,11.1,centropristis striata_Atl,5405,0.5
1028106,197702-011-1740,NEFSC_NEUSSpring,1977,1977,3,1740,38.666667,-73.516667,70,8.2,8.8,7.004010699,8.8,centropristis striata_Atl,5405,1.6
1028149,197702-014-1710,NEFSC_NEUSSpring,1977,1977,3,1710,38.3,-73.666667,130,10,10.5,7.004010699,10.5,centropristis striata_Atl,5405,0
1028158,197702-015-1700,NEFSC_NEUSSpring,1977,1977,3,1700,38.3,-73.883333,75,9.5,9.1,7.004010699,9.1,centropristis striata_Atl,5405,0
1028185,197702-017-1710,NEFSC_NEUSSpring,1977,1977,3,1710,37.966667,-74.05,128,10.1,10.5,8.252700193,10.5,centropristis striata_Atl,5405,0.1
1028198,197702-018-1700,NEFSC_NEUSSpring,1977,1977,3,1700,37.833333,-74.25,92,10.4,10.4,8.252700193,10.4,centropristis striata_Atl,5405,3.2
1028229,197702-020-1660,NEFSC_NEUSSpring,1977,1977,3,1660,37.3,-74.583333,96,8.9,11.1,8.252700193,11.1,centropristis striata_Atl,5405,2.3
1028261,197702-022-1670,NEFSC_NEUSSpring,1977,1977,3,1670,36.983333,-74.633333,132,10,12,11.41012775,12,centropristis striata_Atl,5405,7.5
1028281,197702-023-1660,NEFSC_NEUSSpring,1977,1977,3,1660,36.9,-74.716667,85,9.2,10.6,11.41012775,10.6,centropristis striata_Atl,5405,187
1028294,197702-024-1680,NEFSC_NEUSSpring,1977,1977,3,1680,36.733333,-74.666667,219,10.8,12.6,11.41012775,12.6,centropristis striata_Atl,5405,1.5
1028315,197702-025-1660,NEFSC_NEUSSpring,1977,1977,3,1660,36.516667,-74.766667,90,10.1,10.7,11.41012775,10.7,centropristis striata_Atl,5405,4.1
1028339,197702-027-1610,NEFSC_NEUSSpring,1977,1977,3,1610,36.316667,-74.95,44,10.6,10.1,11.41012775,10.1,centropristis striata_Atl,5405,3.5
1028477,197702-040-3440,NEFSC_NEUSSpring,1977,1977,3,3440,35.416667,-75.3,24,15,12.6,12.50785195,12.6,centropristis striata_Atl,5405,0
1028526,197702-045-1610,NEFSC_NEUSSpring,1977,1977,3,1610,35.816667,-75.066667,35,10,11.5,12.50785195,11.5,centropristis striata_Atl,5405,5.9
1028544,197702-048-1630,NEFSC_NEUSSpring,1977,1977,3,1630,36.2,-74.8,120,10.9,16,11.41012775,16,centropristis striata_Atl,5405,3.1
1028569,197702-049-1610,NEFSC_NEUSSpring,1977,1977,3,1610,36.35,-75.25,32,8,7.6,9.857147469,7.6,centropristis striata_Atl,5405,0
1028599,197702-054-3370,NEFSC_NEUSSpring,1977,1977,3,3370,36.9,-75.816667,14,6.1,6.4,9.857147469,6.4,centropristis striata_Atl,5405,0
1028611,197702-055-3380,NEFSC_NEUSSpring,1977,1977,3,3380,37.016667,-75.7,16,6.4,6.4,6.589496374,6.4,centropristis striata_Atl,5405,0.1
1028632,197702-056-3360,NEFSC_NEUSSpring,1977,1977,3,3360,37.05,-75.816667,10,6.7,6.7,6.589496374,6.7,centropristis striata_Atl,5405,0
1028647,197702-057-3340,NEFSC_NEUSSpring,1977,1977,3,3340,37.233333,-75.65,15,6.4,6.4,6.589496374,6.4,centropristis striata_Atl,5405,0
1028656,197702-058-3350,NEFSC_NEUSSpring,1977,1977,3,3350,37.266667,-75.5,20,5.8,5.8,6.589496374,5.8,centropristis striata_Atl,5405,0.3
1028669,197702-059-3340,NEFSC_NEUSSpring,1977,1977,3,3340,37.35,-75.5,15,5.8,5.8,6.589496374,5.8,centropristis striata_Atl,5405,0
1028682,197702-060-3330,NEFSC_NEUSSpring,1977,1977,3,3330,37.416667,-75.6,14,6.5,6.5,6.589496374,6.5,centropristis striata_Atl,5405,0
1028751,197702-068-1650,NEFSC_NEUSSpring,1977,1977,3,1650,37.166667,-75.15,33,5.4,5.5,6.589496374,5.5,centropristis striata_Atl,5405,0
1028779,197702-069-1650,NEFSC_NEUSSpring,1977,1977,3,1650,37.066667,-74.883333,50,8.6,8.5,8.252700193,8.5,centropristis striata_Atl,5405,3.3
1028786,197702-070-1650,NEFSC_NEUSSpring,1977,1977,3,1650,37.383333,-74.9,40,6.2,6.2,8.252700193,6.2,centropristis striata_Atl,5405,0
1028805,197702-071-1650,NEFSC_NEUSSpring,1977,1977,3,1650,37.516667,-74.75,48,8,8,8.252700193,8,centropristis striata_Atl,5405,0
1028866,197702-077-3280,NEFSC_NEUSSpring,1977,1977,3,3280,38.166667,-75.083333,15,5.6,6.2,3.830499555,6.2,centropristis striata_Atl,5405,0
1028974,197702-086-3250,NEFSC_NEUSSpring,1977,1977,4,3250,38.566667,-74.983333,14,5.4,6,8.177645787,6,centropristis striata_Atl,5405,0
1029039,197702-094-1690,NEFSC_NEUSSpring,1977,1977,4,1690,38.516667,-74.316667,38,5.9,6.5,8.177645787,6.5,centropristis striata_Atl,5405,0
1029045,197702-095-1690,NEFSC_NEUSSpring,1977,1977,4,1690,38.266667,-74.366667,44,6.2,7,8.177645787,7,centropristis striata_Atl,5405,0.2
1029059,197702-096-1700,NEFSC_NEUSSpring,1977,1977,4,1700,38.183333,-74.183333,64,7.5,7.2,8.177645787,7.2,centropristis striata_Atl,5405,0.7
1029092,197702-098-1690,NEFSC_NEUSSpring,1977,1977,4,1690,38.633333,-74.016667,52,6.5,6.7,8.177645787,6.7,centropristis striata_Atl,5405,0.3
1029254,197702-116-1020,NEFSC_NEUSSpring,1977,1977,4,1020,39.266667,-72.783333,89,6.3,7.3,7.690651081,7.3,centropristis striata_Atl,5405,0.1
1032351,197712-036-1610,NEFSC_NEUSFall,1977,1977,9,1610,36.383333,-75,37,12.8,21.9,24.64883984,21.9,centropristis striata_Atl,5405,0.3
1032360,197712-037-1610,NEFSC_NEUSFall,1977,1977,9,1610,36.3,-75.266667,30,13.4,21.7,24.00549362,21.7,centropristis striata_Atl,5405,0.8
1032363,197712-038-1610,NEFSC_NEUSFall,1977,1977,9,1610,36.133333,-75.1,34,17.9,22.2,24.00549362,22.2,centropristis striata_Atl,5405,0.6
1032427,197712-044-1610,NEFSC_NEUSFall,1977,1977,9,1610,35.683333,-74.95,48,16.1,26.3,25.72180017,26.3,centropristis striata_Atl,5405,0.3
1032494,197712-049-3440,NEFSC_NEUSFall,1977,1977,9,3440,35.7,-75.4,20,19,23,25.24166116,23,centropristis striata_Atl,5405,1.1
1032522,197712-050-3400,NEFSC_NEUSFall,1977,1977,9,3400,35.833333,-75.466667,19,20.1,22.7,25.24166116,22.7,centropristis striata_Atl,5405,0.2
1032547,197712-051-3410,NEFSC_NEUSFall,1977,1977,9,3410,36.05,-75.433333,23,19,22.2,24.00549362,22.2,centropristis striata_Atl,5405,0
1032566,197712-052-3400,NEFSC_NEUSFall,1977,1977,9,3400,36.166667,-75.7,18,22,22.2,24.00549362,22.2,centropristis striata_Atl,5405,0
1032649,197712-057-3370,NEFSC_NEUSFall,1977,1977,10,3370,36.55,-75.783333,17,22.1,22.3,19.77459197,22.3,centropristis striata_Atl,5405,0
1032657,197712-059-1650,NEFSC_NEUSFall,1977,1977,10,1650,36.85,-75.066667,33,14.3,22.7,19.77459197,22.7,centropristis striata_Atl,5405,0.2
1032682,197712-062-3380,NEFSC_NEUSFall,1977,1977,10,3380,36.866667,-75.683333,20,19.7,22,19.77459197,22,centropristis striata_Atl,5405,2.4
1032697,197712-063-3360,NEFSC_NEUSFall,1977,1977,10,3360,36.85,-75.933333,7,22.1,22.2,19.77459197,22.2,centropristis striata_Atl,5405,0.7
1032729,197712-064-3370,NEFSC_NEUSFall,1977,1977,10,3370,36.95,-75.816667,13,21.7,22.3,19.77459197,22.3,centropristis striata_Atl,5405,0.4
1032754,197712-066-3340,NEFSC_NEUSFall,1977,1977,10,3340,37.25,-75.666667,13,22,22.2,17.56130653,22.2,centropristis striata_Atl,5405,0.3
1032776,197712-067-3350,NEFSC_NEUSFall,1977,1977,10,3350,37.266667,-75.516667,20,17.8,21.7,17.56130653,21.7,centropristis striata_Atl,5405,0.2
