"","haulid","region","year","yearsurv","month","stratum","lat","lon","depth","bottemp","surftemp_orig","adjSST","surftemp","sppocean","Freq","wtcpue"
"1855719","34-404-097","DFO_NewfoundlandSpring",2011,2011,5,"390",46.0725,-48.1033333333333,107,0.5,NA,4.79359436035156,4.79359436035156,"echinarachnius parma_Atl",1128,0.00228452882069217
"1855816","34-405-005","DFO_NewfoundlandSpring",2011,2011,6,"348",48.1875,-51.6658333333333,166,0.6,NA,5.16480875015259,5.16480875015259,"echinarachnius parma_Atl",1128,0.00737461935100631
"1855829","34-405-006","DFO_NewfoundlandSpring",2011,2011,6,"347",48.1358333333333,-51.8641666666667,183,1.7,NA,5.16480875015259,5.16480875015259,"echinarachnius parma_Atl",1128,0.00080158905989199
"1856226","34-405-037","DFO_NewfoundlandSpring",2011,2011,6,"364",47.9433333333333,-50.5375,139,0.6,NA,6.2469048500061,6.2469048500061,"echinarachnius parma_Atl",1128,0.00264524389764357
"1856233","34-405-038","DFO_NewfoundlandSpring",2011,2011,6,"364",47.8266666666667,-50.8533333333333,137,0.5,NA,6.2469048500061,6.2469048500061,"echinarachnius parma_Atl",1128,0.00180357538475698
"1856246","34-405-039","DFO_NewfoundlandSpring",2011,2011,6,"370",47.9641666666667,-49.8591666666667,167,1,NA,6.47461891174316,6.47461891174316,"echinarachnius parma_Atl",1128,0.00100198632486499
"1856269","34-405-040","DFO_NewfoundlandSpring",2011,2011,6,"370",47.9641666666667,-49.7508333333333,165,1.2,NA,6.47461891174316,6.47461891174316,"echinarachnius parma_Atl",1128,0.00872841420771278
"1856273","34-405-041","DFO_NewfoundlandSpring",2011,2011,6,"369",48.0333333333333,-49.7533333333333,182,1.9,NA,5.69638109207153,5.69638109207153,"echinarachnius parma_Atl",1128,0.00841668512886589
"1856305","34-405-044","DFO_NewfoundlandSpring",2011,2011,6,"369",47.8175,-49.0233333333333,185,2.3,NA,6.47461891174316,6.47461891174316,"echinarachnius parma_Atl",1128,0.00529048779528713
"1856384","34-405-050","DFO_NewfoundlandSpring",2011,2011,6,"385",47.3508333333333,-48.305,154,1.8,NA,6.78071308135986,6.78071308135986,"echinarachnius parma_Atl",1128,0.00480953435935194
"1856643","34-405-069","DFO_NewfoundlandSpring",2011,2011,6,"385",46.8241666666667,-48.1758333333333,108,0.4,NA,7.75433301925659,7.75433301925659,"echinarachnius parma_Atl",1128,0.00216429046170837
"1856817","34-405-083","DFO_NewfoundlandSpring",2011,2011,6,"384",46.58,-48.5883333333333,84,0.9,NA,7.75433301925659,7.75433301925659,"echinarachnius parma_Atl",1128,0.00721430153902791
"1856839","34-405-084","DFO_NewfoundlandSpring",2011,2011,6,"384",46.8566666666667,-48.9766666666667,74,1.2,NA,7.75433301925659,7.75433301925659,"echinarachnius parma_Atl",1128,0.00196961883287746
"1856851","34-405-085","DFO_NewfoundlandSpring",2011,2011,6,"385",46.9683333333333,-48.5016666666667,105,0.5,NA,7.75433301925659,7.75433301925659,"echinarachnius parma_Atl",1128,0.00224444936769757
"1856873","34-405-086","DFO_NewfoundlandSpring",2011,2011,6,"385",47.1266666666667,-48.5666666666667,112,0.5,NA,6.78071308135986,6.78071308135986,"echinarachnius parma_Atl",1128,0.00340675350454096
"1856882","34-405-087","DFO_NewfoundlandSpring",2011,2011,6,"385",47.245,-48.7516666666667,99,0.4,NA,6.78071308135986,6.78071308135986,"echinarachnius parma_Atl",1128,0.0133865373001962
"1856895","34-405-088","DFO_NewfoundlandSpring",2011,2011,6,"385",47.0575,-48.9758333333333,94,0.6,NA,6.78071308135986,6.78071308135986,"echinarachnius parma_Atl",1128,0.0238873539847813
"1856970","34-405-094","DFO_NewfoundlandSpring",2011,2011,6,"372",46.9875,-49.7458333333333,72,1.6,NA,7.43100023269653,7.43100023269653,"echinarachnius parma_Atl",1128,0.000961906871870388
"1856989","34-405-095","DFO_NewfoundlandSpring",2011,2011,6,"372",46.9333333333333,-49.9783333333333,77,1.9,NA,7.43100023269653,7.43100023269653,"echinarachnius parma_Atl",1128,0.00260516444464897
"1857005","34-405-096","DFO_NewfoundlandSpring",2011,2011,6,"363",46.9675,-50.0525,75,1.7,NA,7.20033311843872,7.20033311843872,"echinarachnius parma_Atl",1128,0.00240476717967597
"1857018","34-405-097","DFO_NewfoundlandSpring",2011,2011,6,"364",47.01,-50.4816666666667,145,0.9,NA,6.2469048500061,6.2469048500061,"echinarachnius parma_Atl",1128,0.00192381374374078
"1858138","34-410-017","DFO_NewfoundlandFall",2011,2011,10,"331",44.8733333333333,-53.2358333333333,86,4.2,NA,13.4876956939697,13.4876956939697,"echinarachnius parma_Atl",1128,0.000240476717967597
"1858149","34-410-018","DFO_NewfoundlandFall",2011,2011,10,"330",45.0608333333333,-53.1791666666667,75,1.7,NA,11.5915651321411,11.5915651321411,"echinarachnius parma_Atl",1128,0.000400794529945995
"1858156","34-410-019","DFO_NewfoundlandFall",2011,2011,10,"331",44.8958333333333,-53.1941666666667,85,4.2,NA,13.4876956939697,13.4876956939697,"echinarachnius parma_Atl",1128,0.00360715076951395
"1858216","34-410-023","DFO_NewfoundlandFall",2011,2011,10,"352",44.5225,-51.9725,76,3.2,NA,12.8810577392578,12.8810577392578,"echinarachnius parma_Atl",1128,0.00617223576116832
"1858249","34-410-025","DFO_NewfoundlandFall",2011,2011,10,"352",44.8575,-51.8791666666667,68,4,NA,12.8810577392578,12.8810577392578,"echinarachnius parma_Atl",1128,0.000360715076951395
"1858282","34-410-027","DFO_NewfoundlandFall",2011,2011,10,"352",44.73,-51.6783333333333,67,3.4,NA,12.8810577392578,12.8810577392578,"echinarachnius parma_Atl",1128,0.000160317811978398
"1858645","34-410-059","DFO_NewfoundlandFall",2011,2011,10,"358",42.8083333333333,-50.1583333333333,253,8.5,NA,17.3226280212402,17.3226280212402,"echinarachnius parma_Atl",1128,0.000641271247913592
"1858665","34-410-060","DFO_NewfoundlandFall",2011,2011,10,"357",42.8558333333333,-49.9108333333333,315,3.8,NA,17.249490737915,17.249490737915,"echinarachnius parma_Atl",1128,0.000360715076951395
"1858740","34-410-068","DFO_NewfoundlandFall",2011,2011,10,"724",43.175,-49.4316666666667,577,3.9,NA,14.7617521286011,14.7617521286011,"echinarachnius parma_Atl",1128,0.000160317811978398
"1858810","34-410-074","DFO_NewfoundlandFall",2011,2011,10,"361",44.0666666666667,-50.5833333333333,61,4.6,NA,12.4342832565308,12.4342832565308,"echinarachnius parma_Atl",1128,0.000366440713093481
"1858831","34-410-076","DFO_NewfoundlandFall",2011,2011,10,"361",44.3591666666667,-50.7375,66,5.1,NA,12.4342832565308,12.4342832565308,"echinarachnius parma_Atl",1128,0.000120238358983798
"1858834","34-410-077","DFO_NewfoundlandFall",2011,2011,10,"352",44.5,-51.3433333333333,68,3.4,NA,12.8810577392578,12.8810577392578,"echinarachnius parma_Atl",1128,0.000200397264972997
"1860088","34-413-011","DFO_NewfoundlandFall",2011,2011,11,"381",45.6166666666667,-48.365,205,2.2,NA,6.77519035339355,6.77519035339355,"echinarachnius parma_Atl",1128,0.000498766526155016
"1860284","34-413-026","DFO_NewfoundlandFall",2011,2011,11,"729",46.4933333333333,-47.2466666666667,406,4.2,NA,5.97461938858032,5.97461938858032,"echinarachnius parma_Atl",1128,8.0158905989199e-05
"1860473","34-413-041","DFO_NewfoundlandFall",2011,2011,11,"389",47.275,-47.355,260,3.6,NA,5.98119020462036,5.98119020462036,"echinarachnius parma_Atl",1128,0.00729446044501711
"1860623","34-413-052","DFO_NewfoundlandFall",2011,2011,11,"386",47.8775,-48.3591666666667,263,4,NA,6.23600006103516,6.23600006103516,"echinarachnius parma_Atl",1128,8.0158905989199e-05
"1860778","34-414-009","DFO_NewfoundlandFall",2011,2011,11,"365",48.29,-50.2908333333333,165,1.3,NA,5.40323877334595,5.40323877334595,"echinarachnius parma_Atl",1128,0.00220436991470297
"1860796","34-414-010","DFO_NewfoundlandFall",2011,2011,12,"370",47.9741666666667,-49.6875,168,1.8,NA,3.74884796142578,3.74884796142578,"echinarachnius parma_Atl",1128,0.00304603842758956
"1860812","34-414-011","DFO_NewfoundlandFall",2011,2011,12,"369",47.965,-49.0983333333333,217,1.9,NA,3.74884796142578,3.74884796142578,"echinarachnius parma_Atl",1128,0.00416826311143835
"1860817","34-414-012","DFO_NewfoundlandFall",2011,2011,12,"735",48.2575,-49.0116666666667,415,4.1,NA,3.54852509498596,3.54852509498596,"echinarachnius parma_Atl",1128,0.000120238358983798
"1862525","34-904-062","DFO_NewfoundlandSpring",2009,2009,5,"331",44.9508333333333,-53.6575,85,3.9,NA,7.8649754524231,7.8649754524231,"echinarachnius parma_Atl",1128,0.00324643569256256
"1862659","34-904-073","DFO_NewfoundlandSpring",2009,2009,5,"329",45.8241666666667,-53.7541666666667,111,-0.7,NA,5.52138233184814,5.52138233184814,"echinarachnius parma_Atl",1128,0.0284564116261656
"1862677","34-904-074","DFO_NewfoundlandSpring",2009,2009,5,"329",45.9425,-53.6858333333333,114,-0.7,NA,5.52138233184814,5.52138233184814,"echinarachnius parma_Atl",1128,0.0160317811978398
"1862689","34-904-075","DFO_NewfoundlandSpring",2009,2009,5,"329",45.9841666666667,-53.6233333333333,118,-0.8,NA,5.52138233184814,5.52138233184814,"echinarachnius parma_Atl",1128,0.0448889873539514
"1862692","34-904-076","DFO_NewfoundlandSpring",2009,2009,5,"340",45.6458333333333,-52.3783333333333,88,0,NA,5.07442331314087,5.07442331314087,"echinarachnius parma_Atl",1128,0.00601191794918992
"1862730","34-904-079","DFO_NewfoundlandSpring",2009,2009,5,"340",45.8933333333333,-52.2458333333333,80,0.2,NA,5.07442331314087,5.07442331314087,"echinarachnius parma_Atl",1128,0.00180357538475698
"1862739","34-904-080","DFO_NewfoundlandSpring",2009,2009,5,"351",45.895,-51.9908333333333,80,-0.2,NA,4.25870847702026,4.25870847702026,"echinarachnius parma_Atl",1128,0.0218744747899414
"1862779","34-904-083","DFO_NewfoundlandSpring",2009,2009,5,"351",45.97,-51.5141666666667,82,-0.2,NA,4.25870847702026,4.25870847702026,"echinarachnius parma_Atl",1128,0.000400794529945995
"1862802","34-905-001","DFO_NewfoundlandSpring",2009,2009,5,"351",45.5633333333333,-51.465,74,0.7,NA,4.25870847702026,4.25870847702026,"echinarachnius parma_Atl",1128,0.00360715076951395
"1862951","34-905-011","DFO_NewfoundlandSpring",2009,2009,5,"352",44.6883333333333,-51.2233333333333,64,3.4,NA,6.64912414550781,6.64912414550781,"echinarachnius parma_Atl",1128,0.00331323478088689
"1863658","34-905-073","DFO_NewfoundlandSpring",2009,2009,5,"373",45.0333333333333,-49.0841666666667,64,-0.7,NA,4.54387044906616,4.54387044906616,"echinarachnius parma_Atl",1128,0.00320635623956796
"1863845","34-906-001","DFO_NewfoundlandSpring",2009,2009,6,"343",47.515,-52.235,156,-1.2,NA,7.02290439605713,7.02290439605713,"echinarachnius parma_Atl",1128,0.00035626180439644
"1863877","34-906-003","DFO_NewfoundlandSpring",2009,2009,6,"343",47.3516666666667,-52.2933333333333,147,-1.2,NA,7.02290439605713,7.02290439605713,"echinarachnius parma_Atl",1128,0.000721430153902791
"1863890","34-906-004","DFO_NewfoundlandSpring",2009,2009,6,"342",47.1683333333333,-52.425,152,-0.8,NA,7.02290439605713,7.02290439605713,"echinarachnius parma_Atl",1128,0.00280556170962196
"1863948","34-906-009","DFO_NewfoundlandSpring",2009,2009,6,"362",45.9791666666667,-50.98,71,-0.2,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,0.000120238358983798
"1863951","34-906-010","DFO_NewfoundlandSpring",2009,2009,6,"362",45.8466666666667,-50.7775,75,-0.1,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,0.00268532335063817
"1863970","34-906-011","DFO_NewfoundlandSpring",2009,2009,6,"362",45.8083333333333,-50.9841666666667,75,-0.1,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,0.000400794529945995
"1863976","34-906-012","DFO_NewfoundlandSpring",2009,2009,6,"362",45.6825,-50.9466666666667,75,-0.1,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,0.00136270140181638
"1863993","34-906-013","DFO_NewfoundlandSpring",2009,2009,6,"362",45.6016666666667,-50.9316666666667,78,0.2,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,0.00232460827368677
"1863997","34-906-014","DFO_NewfoundlandSpring",2009,2009,6,"362",45.4333333333333,-50.3691666666667,67,1.1,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,0.000641271247913592
"1864040","34-906-018","DFO_NewfoundlandSpring",2009,2009,6,"361",44.4316666666667,-50.8441666666667,62,4.2,NA,10.184380531311,10.184380531311,"echinarachnius parma_Atl",1128,0.000120238358983798
"1864047","34-906-019","DFO_NewfoundlandSpring",2009,2009,6,"361",44.2658333333333,-50.8583333333333,65,4.7,NA,10.184380531311,10.184380531311,"echinarachnius parma_Atl",1128,0.00681350700908191
"1864082","34-906-021","DFO_NewfoundlandSpring",2009,2009,6,"375",44.6175,-50.3466666666667,55,4.4,NA,10.184380531311,10.184380531311,"echinarachnius parma_Atl",1128,0.00076150960689739
"1864096","34-906-022","DFO_NewfoundlandSpring",2009,2009,6,"361",44.5191666666667,-50.3391666666667,59,4.4,NA,10.184380531311,10.184380531311,"echinarachnius parma_Atl",1128,0.00521032888929793
"1864130","34-906-025","DFO_NewfoundlandSpring",2009,2009,6,"377",43.6166666666667,-49.39,137,-1,NA,13.4286184310913,13.4286184310913,"echinarachnius parma_Atl",1128,0.00220436991470297
"1864156","34-906-027","DFO_NewfoundlandSpring",2009,2009,6,"726",43.7891666666667,-48.97,650,4.2,NA,13.9476680755615,13.9476680755615,"echinarachnius parma_Atl",1128,0.00109932213928044
"1864186","34-906-030","DFO_NewfoundlandSpring",2009,2009,6,"363",46.0608333333333,-50.7825,77,0,NA,6.52123785018921,6.52123785018921,"echinarachnius parma_Atl",1128,0.00142504721758576
"1864195","34-906-031","DFO_NewfoundlandSpring",2009,2009,6,"363",46.1091666666667,-50.6775,76,-0.1,NA,6.52123785018921,6.52123785018921,"echinarachnius parma_Atl",1128,0.00200397264972997
"1864208","34-906-032","DFO_NewfoundlandSpring",2009,2009,6,"363",46.0291666666667,-50.08,73,0.5,NA,6.52123785018921,6.52123785018921,"echinarachnius parma_Atl",1128,0.00609207685517912
"1864231","34-906-033","DFO_NewfoundlandSpring",2009,2009,6,"372",46.0666666666667,-49.5508333333333,63,1.2,NA,6.52876234054565,6.52876234054565,"echinarachnius parma_Atl",1128,0.0103315923274968
"1864242","34-906-035","DFO_NewfoundlandSpring",2009,2009,6,"373",45.7725,-49.4225,59,0.6,NA,8.04404735565186,8.04404735565186,"echinarachnius parma_Atl",1128,0.00901787692378488
"1864267","34-906-037","DFO_NewfoundlandSpring",2009,2009,6,"373",45.5191666666667,-49.8491666666667,63,0.3,NA,8.04404735565186,8.04404735565186,"echinarachnius parma_Atl",1128,0.00213757082637864
"1864275","34-906-038","DFO_NewfoundlandSpring",2009,2009,6,"362",45.4325,-50.0808333333333,61,0.8,NA,7.85585737228394,7.85585737228394,"echinarachnius parma_Atl",1128,8.0158905989199e-05
"1864315","34-906-042","DFO_NewfoundlandSpring",2009,2009,6,"375",44.4466666666667,-49.7208333333333,44,4.2,NA,10.587760925293,10.587760925293,"echinarachnius parma_Atl",1128,0.0144286030780558
"1864330","34-906-043","DFO_NewfoundlandSpring",2009,2009,6,"378",44.0591666666667,-49.195,225,-0.1,NA,10.587760925293,10.587760925293,"echinarachnius parma_Atl",1128,0.000366440713093481
"1864337","34-906-044","DFO_NewfoundlandSpring",2009,2009,6,"378",43.9558333333333,-49.1158333333333,191,-0.7,NA,13.4286184310913,13.4286184310913,"echinarachnius parma_Atl",1128,0.00320635623956796
"1864353","34-906-045","DFO_NewfoundlandSpring",2009,2009,6,"377",43.9625,-49.1525,159,-0.9,NA,13.4286184310913,13.4286184310913,"echinarachnius parma_Atl",1128,0.0197511544357386
"1864373","34-906-046","DFO_NewfoundlandSpring",2009,2009,6,"725",44.1108333333333,-48.9733333333333,395,3,NA,11.0424776077271,11.0424776077271,"echinarachnius parma_Atl",1128,0.0047133436721649
"1864393","34-906-047","DFO_NewfoundlandSpring",2009,2009,6,"373",45.3158333333333,-49.3475,70,0.1,NA,8.04404735565186,8.04404735565186,"echinarachnius parma_Atl",1128,0.00569128232523313
"1864424","34-906-050","DFO_NewfoundlandSpring",2009,2009,6,"390",46.255,-48.3883333333333,96,-0.6,NA,6.47028732299805,6.47028732299805,"echinarachnius parma_Atl",1128,0.0195587730613646
"1864441","34-906-051","DFO_NewfoundlandSpring",2009,2009,6,"390",46.3991666666667,-48.0241666666667,111,-1.1,NA,6.47028732299805,6.47028732299805,"echinarachnius parma_Atl",1128,8.0158905989199e-05
"1864444","34-906-052","DFO_NewfoundlandSpring",2009,2009,6,"390",46.25,-47.7566666666667,156,-0.8,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.00334886096132654
"1864483","34-906-056","DFO_NewfoundlandSpring",2009,2009,6,"392",46.4441666666667,-47.3333333333333,301,NA,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.000921827418875788
"1864518","34-906-057","DFO_NewfoundlandSpring",2009,2009,6,"730",46.4958333333333,-47.1575,575,3.8,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.00400794529945995
"1864557","34-906-061","DFO_NewfoundlandSpring",2009,2009,6,"391",46.7133333333333,-47.3633333333333,243,1.8,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.0463140345715372
"1864558","34-906-062","DFO_NewfoundlandSpring",2009,2009,6,"391",46.8508333333333,-47.4,205,0.9,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.00641271247913592
"1864571","34-906-063","DFO_NewfoundlandSpring",2009,2009,6,"732",47.2808333333333,-47.2,629,3.9,NA,5.40323829650879,5.40323829650879,"echinarachnius parma_Atl",1128,0.0258432312909178
"1864613","34-906-065","DFO_NewfoundlandSpring",2009,2009,6,"385",46.8025,-47.6758333333333,161,-0.4,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.0221594842334586
"1864626","34-906-066","DFO_NewfoundlandSpring",2009,2009,6,"385",46.8425,-47.9308333333333,129,-1,NA,5.94466638565063,5.94466638565063,"echinarachnius parma_Atl",1128,0.043927080482081
"1864633","34-906-067","DFO_NewfoundlandSpring",2009,2009,6,"390",46.6341666666667,-48.135,108,-0.9,NA,6.47028732299805,6.47028732299805,"echinarachnius parma_Atl",1128,0.0132529391235476
"1864646","34-906-068","DFO_NewfoundlandSpring",2009,2009,6,"390",46.5675,-48.4141666666667,99,NA,NA,6.47028732299805,6.47028732299805,"echinarachnius parma_Atl",1128,0.00156309866678938
"1864667","34-906-070","DFO_NewfoundlandSpring",2009,2009,6,"384",46.4825,-48.8375,65,0.6,NA,6.47028732299805,6.47028732299805,"echinarachnius parma_Atl",1128,0.00128254249582718
"1864689","34-906-072","DFO_NewfoundlandSpring",2009,2009,6,"384",46.8358333333333,-48.7566666666667,80,-0.4,NA,6.47028732299805,6.47028732299805,"echinarachnius parma_Atl",1128,0.00721430153902791
"1864701","34-906-073","DFO_NewfoundlandSpring",2009,2009,6,"385",47.0033333333333,-48.1825,123,-0.9,NA,5.98861932754517,5.98861932754517,"echinarachnius parma_Atl",1128,0.00989962488966607
"1864717","34-906-074","DFO_NewfoundlandSpring",2009,2009,6,"385",47.0525,-48.335,117,-1.2,NA,5.98861932754517,5.98861932754517,"echinarachnius parma_Atl",1128,0.0562893650946375
"1864724","34-906-075","DFO_NewfoundlandSpring",2009,2009,6,"385",47.2716666666667,-48.4783333333333,134,-0.9,NA,5.98861932754517,5.98861932754517,"echinarachnius parma_Atl",1128,0.0410413598664699
"1864736","34-906-076","DFO_NewfoundlandSpring",2009,2009,6,"385",47.455,-48.7041666666667,146,-0.7,NA,5.98861932754517,5.98861932754517,"echinarachnius parma_Atl",1128,0.00855028330551456
"1864740","34-906-077","DFO_NewfoundlandSpring",2009,2009,6,"385",47.5483333333333,-48.9533333333333,139,-0.9,NA,5.98861932754517,5.98861932754517,"echinarachnius parma_Atl",1128,0.0187251204390769
"1864753","34-906-078","DFO_NewfoundlandSpring",2009,2009,6,"370",47.2341666666667,-49.0841666666667,95,-1,NA,6.0684757232666,6.0684757232666,"echinarachnius parma_Atl",1128,0.0484516053979158
"1864764","34-906-079","DFO_NewfoundlandSpring",2009,2009,6,"372",47.0191666666667,-49.1866666666667,77,-0.5,NA,6.0684757232666,6.0684757232666,"echinarachnius parma_Atl",1128,0.00200397264972997
"1864784","34-906-081","DFO_NewfoundlandSpring",2009,2009,6,"372",46.7666666666667,-49.2766666666667,71,-0.1,NA,6.52876234054565,6.52876234054565,"echinarachnius parma_Atl",1128,0.000480953435935194
"1864856","34-906-086","DFO_NewfoundlandSpring",2009,2009,6,"372",46.4825,-49.6091666666667,66,0.6,NA,6.52876234054565,6.52876234054565,"echinarachnius parma_Atl",1128,0.00152301921379478
"1864882","34-906-088","DFO_NewfoundlandSpring",2009,2009,6,"364",47.9416666666667,-50.4758333333333,125,-1.2,NA,6.0548095703125,6.0548095703125,"echinarachnius parma_Atl",1128,0.0270758971341294
"1864891","34-906-089","DFO_NewfoundlandSpring",2009,2009,6,"365",48.2666666666667,-50.6783333333333,153,-0.9,NA,5.9298095703125,5.9298095703125,"echinarachnius parma_Atl",1128,0.0304603842758956
"1865638","34-914-004","DFO_NewfoundlandFall",2009,2009,10,"352",44.3508333333333,-51.5158333333333,70,2.7,NA,10.7522563934326,10.7522563934326,"echinarachnius parma_Atl",1128,0.00112222468384879
"1865674","34-914-008","DFO_NewfoundlandFall",2009,2009,10,"352",44.5591666666667,-51.7916666666667,71,2.9,NA,10.7522563934326,10.7522563934326,"echinarachnius parma_Atl",1128,0.000240476717967597
"1865718","34-914-011","DFO_NewfoundlandFall",2009,2009,10,"352",44.0958333333333,-51.8775,81,1.4,NA,10.7522563934326,10.7522563934326,"echinarachnius parma_Atl",1128,0.00128254249582718
"1866057","34-915-018","DFO_NewfoundlandFall",2009,2009,10,"359",43.19,-50.9766666666667,100,0.5,NA,13.7284774780273,13.7284774780273,"echinarachnius parma_Atl",1128,0.000400794529945995
"1866085","34-915-019","DFO_NewfoundlandFall",2009,2009,10,"358",42.9316666666667,-50.7133333333333,230,1.3,NA,16.7211971282959,16.7211971282959,"echinarachnius parma_Atl",1128,0.000412245802230166
"1866152","34-915-024","DFO_NewfoundlandFall",2009,2009,10,"360",43.1375,-50.2016666666667,62,2.4,NA,13.7284774780273,13.7284774780273,"echinarachnius parma_Atl",1128,0.000160317811978398
"1866170","34-915-027","DFO_NewfoundlandFall",2009,2009,10,"357",43.0425,-49.6891666666667,280,1.5,NA,13.913779258728,13.913779258728,"echinarachnius parma_Atl",1128,0.00231570172857686
"1866224","34-915-029","DFO_NewfoundlandFall",2009,2009,10,"358",43.2533333333333,-49.555,192,1.2,NA,13.913779258728,13.913779258728,"echinarachnius parma_Atl",1128,0.000480953435935194
"1866332","34-915-036","DFO_NewfoundlandFall",2009,2009,10,"726",43.8241666666667,-49.245,708,3.7,NA,13.913779258728,13.913779258728,"echinarachnius parma_Atl",1128,0.00833652622287669
"1866861","34-916-015","DFO_NewfoundlandFall",2009,2009,11,"727",45.2058333333333,-48.7641666666667,443,2,NA,4.96876192092896,4.96876192092896,"echinarachnius parma_Atl",1128,0.000224444936769757
"1866864","34-916-016","DFO_NewfoundlandFall",2009,2009,11,"380",45.5616666666667,-48.3883333333333,298,2.7,NA,4.96876192092896,4.96876192092896,"echinarachnius parma_Atl",1128,0.00260516444464897
"1866958","34-916-022","DFO_NewfoundlandFall",2009,2009,11,"372",46.5275,-49.9441666666667,67,2.4,NA,3.56828570365906,3.56828570365906,"echinarachnius parma_Atl",1128,0.00080158905989199
"1866983","34-916-024","DFO_NewfoundlandFall",2009,2009,11,"363",46.6091666666667,-50.1766666666667,81,-0.5,NA,3.51533317565918,3.51533317565918,"echinarachnius parma_Atl",1128,0.00360715076951395
"1867105","34-916-031","DFO_NewfoundlandFall",2009,2009,11,"372",46.4391666666667,-49.2483333333333,66,2.7,NA,3.56828570365906,3.56828570365906,"echinarachnius parma_Atl",1128,0.0140278085481098
"1867116","34-916-032","DFO_NewfoundlandFall",2009,2009,11,"372",46.57,-49.3066666666667,69,0.7,NA,3.56828570365906,3.56828570365906,"echinarachnius parma_Atl",1128,0.0128254249582718
"1867145","34-916-034","DFO_NewfoundlandFall",2009,2009,11,"372",46.65,-49.0758333333333,71,1,NA,3.56828570365906,3.56828570365906,"echinarachnius parma_Atl",1128,0.000400794529945995
"1867157","34-916-035","DFO_NewfoundlandFall",2009,2009,11,"384",46.5708333333333,-48.9541666666667,67,-0.7,NA,3.81904816627502,3.81904816627502,"echinarachnius parma_Atl",1128,0.000601191794918992
"1867215","34-916-039","DFO_NewfoundlandFall",2009,2009,11,"381",45.7666666666667,-48.1433333333333,206,1.5,NA,4.96876192092896,4.96876192092896,"echinarachnius parma_Atl",1128,0.00071252360879288
"1867242","34-916-040","DFO_NewfoundlandFall",2009,2009,11,"728",45.73,-47.9925,621,4.2,NA,5.25709581375122,5.25709581375122,"echinarachnius parma_Atl",1128,0.000961906871870388
"1867283","34-916-042","DFO_NewfoundlandFall",2009,2009,11,"380",45.9766666666667,-47.76,305,2.6,NA,5.25709581375122,5.25709581375122,"echinarachnius parma_Atl",1128,0.000142504721758576
"1867295","34-916-043","DFO_NewfoundlandFall",2009,2009,11,"391",46.1066666666667,-47.6758333333333,231,1.2,NA,3.66538166999817,3.66538166999817,"echinarachnius parma_Atl",1128,0.0117032002744231
"1867306","34-916-044","DFO_NewfoundlandFall",2009,2009,11,"390",46.2025,-48.07,107,-0.6,NA,3.81904816627502,3.81904816627502,"echinarachnius parma_Atl",1128,0.00783775969672168
"1867411","34-916-051","DFO_NewfoundlandFall",2009,2009,11,"392",46.6191666666667,-47.2975,316,2.1,NA,3.66538166999817,3.66538166999817,"echinarachnius parma_Atl",1128,0.000280556170962196
"1867426","34-916-052","DFO_NewfoundlandFall",2009,2009,11,"390",46.6458333333333,-47.6658333333333,145,0,NA,3.66538166999817,3.66538166999817,"echinarachnius parma_Atl",1128,0.00480953435935194
"1867477","34-916-055","DFO_NewfoundlandFall",2009,2009,11,"385",46.7941666666667,-48.1816666666667,108,-0.8,NA,3.81904816627502,3.81904816627502,"echinarachnius parma_Atl",1128,0.000855028330551456
"1867524","34-916-059","DFO_NewfoundlandFall",2009,2009,11,"385",46.9533333333333,-48.1491666666667,119,-0.6,NA,3.81904816627502,3.81904816627502,"echinarachnius parma_Atl",1128,0.00160317811978398
"1867576","34-916-063","DFO_NewfoundlandFall",2009,2009,11,"729",46.8808333333333,-47.2766666666667,397,4.1,NA,3.66538166999817,3.66538166999817,"echinarachnius parma_Atl",1128,0.00304603842758956
"1867933","34-917-009","DFO_NewfoundlandFall",2009,2009,11,"328",46.2175,-53.3783333333333,145,-0.9,NA,4.37838125228882,4.37838125228882,"echinarachnius parma_Atl",1128,0.00440873982940594
"1867992","34-917-013","DFO_NewfoundlandFall",2009,2009,11,"350",46.1266666666667,-52.2141666666667,68,0.6,NA,3.92223811149597,3.92223811149597,"echinarachnius parma_Atl",1128,0.00017813090219822
"1868144","34-917-021","DFO_NewfoundlandFall",2009,2009,11,"349",46.9433333333333,-51.6716666666667,112,-1,NA,3.67319059371948,3.67319059371948,"echinarachnius parma_Atl",1128,0.00035626180439644
